Length,CornerCount,StraightCount,LongestStraight,AverageStraightLength,AverageRadius,MinimumRadius,MaximumRadius,CornerDensity,DirectionChanges,Hairpins,Chicanes,FastCorners,MediumCorners,SlowCorners,TechnicalSectionLength,HighSpeedSectionLength,CurvatureVariance,AverageCornerAngle,ConsecutiveCornerCount,DifficultyScore,OvertakingScore,FlowScore,TechnicalityScore,HighSpeedScore,BrakingDemandScore,TyreStressScore,AerodynamicDemandScore,CircuitQualityScore
5027.902304991494,5,5,367.9269014327403,160.5559068753197,62.093610969801205,53.892415484970016,91.13660841423929,0.9944505077268916,2,0,2,0,0,5,4325.122770614892,802.7795343765985,211.53186818315308,224.3816999788881,1,36.51711733741112,33.423350102338595,90.01109898454622,42.82543147272509,35.232187220537334,16.666666666666664,34.61538461538461,10.76923076923077,38.072783389878985
5464.974116271973,0,1,5464.974116271973,5464.974116271973,1000.0,1000.0,1000.0,0.0,0,0,0,0,0,0,0.0,5464.974116271973,0.0,0.0,0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,50.0
5039.98061350876,7,8,678.5210912406326,381.8412070662537,123.9127217776503,63.76288989802576,193.12788433496877,1.3888942313067159,2,0,0,0,3,4,1666.243144337647,3054.7296565300294,2101.5993655372436,143.05743988153333,0,15.7265162742566,68.87395549677989,97.22221153738657,15.079395607466948,85.9644681697759,0.0,38.24175824175825,3.076923076923077,48.548531291630134
5033.698865099921,11,11,471.6858540456266,167.43688469379816,87.58376144767907,53.27751849170792,119.75675220150141,2.185271764321493,6,0,0,0,0,11,3191.893133468141,1841.8057316317797,479.77730698490427,123.64819860979334,1,37.25104524739036,36.93859996429801,100.0,42.48726722469425,56.003133358132175,0.0,38.25174825174825,16.923076923076923,46.983158096992064
3601.264700503541,0,1,3601.264700503541,3601.264700503541,1000.0,1000.0,1000.0,0.0,0,0,0,0,0,0,0.0,3601.264700503541,0.0,0.0,0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,47.0
5478.432434351336,0,1,5478.432434351336,5478.432434351336,1000.0,1000.0,1000.0,0.0,0,0,0,0,0,0,0.0,5478.432434351336,0.0,0.0,0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,47.0
5032.455691055548,11,11,738.3419513418002,188.56241254647003,90.45252470725764,55.07828117083042,189.19772721646598,2.185811594834483,6,0,3,0,2,9,3008.0603111480914,2074.1865380111703,1687.0212170597179,142.04606351602663,2,69.56081382628648,59.23221730363508,87.62837681033103,83.20463768476849,76.87861726293562,25.0,35.1048951048951,24.615384615384617,64.45058037752058
5025.861989235814,9,9,836.8091738346495,278.7893313328926,120.14352077084563,54.53311429093511,196.9163973679099,1.7907375927305271,4,0,0,0,3,6,2016.8129129073932,2509.1039819960333,2353.717598124719,103.45246945084736,1,31.118221510502025,71.676845750094,100.0,33.089929101317296,89.24199801559041,0.0,30.51282051282051,13.846153846153847,57.054243806233586
4317.591574597929,7,7,716.1528110934254,279.57752241948947,94.54781465652397,51.91784441013152,156.84934364656513,1.6212742402926026,4,0,1,0,2,5,2062.3317077446973,1957.0426569364263,1460.4890340456202,186.00311561899872,2,45.08182400112539,66.45989466993855,100.0,51.40728137310059,73.83742283204737,8.333333333333332,34.94505494505495,21.53846153846154,58.61956544551381
5027.4714324048055,4,4,435.46451216711364,259.6038358780504,61.09753063101963,53.63424096847828,72.21909558229268,0.7956285886017791,0,0,0,0,0,4,3989.0560888926047,1038.4153435122016,47.92995305281711,136.87051748623261,0,7.675494571545305,48.961750869079545,98.40874282279644,4.546449077724453,42.876505391303596,0.0,44.61538461538462,0.0,34.19848760177903
5033.612659738653,7,7,1040.3464607452634,362.88625010699803,87.55748093547041,53.28102347575983,173.3519212574368,1.3906513021928555,4,0,0,0,1,6,2459.7963562831324,2540.2037507489863,1509.986966969392,103.68770497120316,1,27.27173577766483,100.0,100.0,30.80372172681632,100.0,10.0,31.0989010989011,13.846153846153847,62.718385286584116
5034.157984912987,8,8,819.7878600172887,263.818536407423,87.51913531601306,53.63785379233405,149.4614812870786,1.5891436113001283,4,0,1,0,1,7,2773.177950562915,2110.548291259384,1240.4421905589413,123.34832184501,1,36.881321581923565,77.30627571552063,96.82171277739974,42.65224920742931,82.79316788461104,18.333333333333332,35.38461538461539,13.846153846153847,56.48054277328177
5032.561679693043,6,6,871.8778405390223,262.2110130302219,90.14095789784197,53.09850208523219,182.17775745764476,1.1922357602114806,0,0,0,0,1,5,3392.8646396445192,1573.2660781813315,2044.1187356132968,107.39493152406641,1,20.739368308505696,74.18175051469206,100.0,15.384204344065603,79.1020704116859,0.0,51.53846153846153,7.6923076923076925,47.75742128632788
5037.316883466329,5,5,1654.0372551858493,576.8621370924448,130.92694861378263,77.45390075065731,161.97397672393748,0.9925919126531801,2,0,0,0,3,2,1179.367962988815,2884.310685462224,931.8936507632221,172.4228644737306,0,11.894584279435309,100.0,98.01481617469364,12.814810929446743,100.0,0.0,30.76923076923077,3.076923076923077,54.36093966210639
6094.471778886967,0,1,6094.471778886967,6094.471778886967,1000.0,1000.0,1000.0,0.0,0,0,0,0,0,0,0.0,6094.471778886967,0.0,0.0,0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,50.0
5033.4751492774785,10,10,569.0775380387544,183.53801604110157,94.79295107382575,53.06488630248454,196.65832150596518,1.9866989909417616,8,0,2,0,2,8,2898.0863432584997,1835.3801604110158,2414.350972753852,187.29594959575698,2,62.25653458054523,47.79125271705389,96.02660201811648,78.49542280538148,62.410238008063835,16.666666666666664,30.76923076923077,27.692307692307693,59.94902747187066
5027.88560889962,7,7,738.2969177714026,387.86989294748685,87.46349981389729,53.446728726066745,197.77351855944815,1.3922353339959912,4,0,0,0,1,6,2279.2337404224772,2715.089250632408,2568.60359377525,188.45464131176024,0,18.04705897690766,92.53141249387569,97.21552933200802,22.24134476569138,85.42098452652561,10.0,27.252747252747255,6.153846153846154,53.39300981126427
5034.7187573452775,10,10,991.654386246787,243.46142007404296,93.8539652598412,54.36290085185976,194.65588067544434,1.9862082634527993,8,0,1,0,1,9,2615.387622978396,2434.6142007404296,1680.0474832305129,102.99900523625877,2,54.562339474818465,85.11817044619907,100.0,67.77833293401599,98.57181509299153,18.333333333333332,30.76923076923077,27.692307692307693,69.68274340290694
5035.772703213233,8,8,798.258357784347,374.12457452375986,125.25542621163457,60.50827122097063,178.09308370911188,1.5886340531007979,6,0,0,0,5,3,1738.0419614968441,2992.996596190079,2171.6348106929413,37.98375136507405,0,22.26397712731076,79.33988269888194,96.8227318937984,30.506480303433126,93.1238451348242,0.0,21.923076923076923,9.230769230769232,55.692844339150724
5024.498526136152,8,8,770.8232208175418,322.2210299704876,100.1695762423004,53.176776055929935,196.66020880258887,1.5921986957277534,4,0,0,0,2,6,2379.6965912068486,2577.768239763901,2740.748916901639,160.54145719322946,0,19.96999498356828,82.7373729155387,96.8156026085445,23.383992547015733,85.75845791802146,10.0,31.538461538461537,6.153846153846154,52.404954783470984
6804.929520651604,0,1,6804.929520651604,6804.929520651604,1000.0,1000.0,1000.0,0.0,0,0,0,0,0,0,0.0,6804.929520651604,0.0,0.0,0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,47.0
5028.414427332834,6,6,652.7483010586195,280.0583731828535,100.74899100808763,54.95559789499992,205.51452085761701,1.1932190726734737,2,0,1,0,1,5,3260.732410758135,1817.6820165747004,2462.3560523447823,158.99998630547296,0,21.512381048744132,64.4820215041871,89.61356185465306,24.675537558134135,65.92122325853624,8.333333333333332,34.87179487179487,3.076923076923077,42.819752474849246
5033.587875680968,6,6,369.4798971146078,182.56229658658617,59.353045524866246,53.370000574541784,69.82644494635655,1.1919926994794527,2,0,1,0,0,6,3988.2140961614523,1095.373779519517,49.70848099405888,245.35774636099197,1,30.738433459536363,32.34380217485293,97.6160146010411,33.23995828273973,39.236976867900744,8.333333333333332,13.076923076923078,10.76923076923077,38.85939624814766
5035.6453598684175,5,5,1174.5091271918075,554.7828537521266,93.208278848679,62.58775565645292,143.14614146764598,0.9929213919327018,2,0,0,0,1,4,2084.0474314878984,2773.9142687606327,750.8405679331213,150.30242265277138,0,11.89585150743347,100.0,98.01415721613459,12.816693668186868,100.0,0.0,30.76923076923077,3.076923076923077,54.36118622846832
5031.571525705527,5,5,1035.9119793589912,354.20071426490176,62.42678839781445,53.40224105167722,89.23960193834432,0.9937253151338039,2,0,0,0,0,5,3260.5679543810174,1771.0035713245088,187.3937711273376,211.710776156385,0,11.8989435197454,100.0,98.0125493697324,12.821287515050308,92.6741795749262,10.0,30.76923076923077,3.076923076923077,51.12920580321363
5027.871690844553,8,8,636.8522948970974,217.633825439875,108.95433515445869,57.10848603482297,231.25072227719554,1.5911305005192378,4,0,1,0,2,6,3135.7648959721346,1908.6009682004376,3457.5827936063965,184.39750083764787,2,46.11973269430476,54.41802106407838,100.0,51.2350314315385,65.67109437339317,8.333333333333332,39.23076923076923,21.53846153846154,56.14730490258277
5027.232952812345,9,9,437.39231931904953,196.71249042242437,100.41431595410859,57.87153946721154,169.80760846827036,1.7902492453557781,6,0,0,0,2,7,2987.8544948768763,1770.4124138018194,1331.8999172680096,156.06389693872364,1,33.42403555906069,39.17881645929719,100.0,40.2299956877473,52.76498680529422,0.0,21.96581196581197,16.923076923076923,47.693311319467135
5032.834518422432,5,5,1002.8160503428109,481.14653982941616,91.77057773019608,53.44870324253863,128.71112845988026,0.9934759391944554,2,0,0,0,0,5,2627.101819275353,2405.732699147081,962.7409813181127,133.7290800409604,0,11.897984381517137,100.0,98.01304812161109,12.819862509682602,98.93083934481513,10.0,30.76923076923077,3.076923076923077,51.75468515930726
5038.926024923449,5,5,1071.5238060434044,619.422260687716,123.5210629559876,111.21918476708319,135.33567430431108,0.9922749362203546,0,0,0,0,1,4,1545.3470598176314,3097.11130343858,67.80813433374341,156.77537675891676,0,9.585672831616748,97.96598614595744,98.01545012755929,5.67014249268774,100.0,0.0,46.15384615384615,0.0,53.50884473640694
5029.112450350713,7,7,770.1933947227915,238.08482348056026,61.167570657272954,52.82368893941954,83.3886401895896,1.3918957011016615,4,0,1,0,0,7,3412.518685986788,1666.5937643639218,121.93444531687742,169.3179078724124,1,34.96882961962178,79.50360982713815,97.21620859779668,41.525118292009495,73.56747650637172,18.333333333333332,20.10989010989011,13.846153846153847,54.51301647223721
5033.154332435545,6,6,735.5692779606871,289.2246672816514,64.60703055156819,53.676122494334514,81.00830235885991,1.1920953747302634,2,0,0,0,0,6,3297.8063287456357,1735.3480036899084,105.43158242686563,254.36891702479133,1,23.046520672039474,70.39780556862053,100.0,22.526259284172934,72.17592524657793,0.0,38.717948717948715,10.76923076923077,46.88111664196409
5047.087818915937,6,6,981.8392134514211,633.0554429941054,134.47603701328185,74.86329395527446,183.3892147035645,1.1888043591222353,2,0,0,0,3,3,1107.0804541721295,3798.3326579646327,1983.7254672554864,91.15571156470179,0,13.803093688931675,100.0,97.62239128175553,13.936024909269914,100.0,10.0,34.87179487179487,3.076923076923077,52.78598069805374
6259.689410967785,2,2,2260.3611727854995,2130.6122127415993,229.30065456200975,229.3006545620097,229.30065456200978,0.31950467007128847,2,0,0,0,2,0,0.0,6259.689410967784,2.0194839173657902e-27,245.00478597709753,0,5.844248731043417,100.0,99.36099065985742,8.968598114693076,100.0,0.0,3.076923076923077,3.076923076923077,49.75338756078961
5032.70166764001,9,9,468.0906303175458,248.63434705687365,111.03294094693939,53.08198202309323,177.17661897018155,1.7883038960702748,6,0,0,0,4,5,2160.3569089296866,2237.709123511863,2150.136799773984,148.17707690063042,0,24.185784215654905,45.339806927443746,96.42339220785945,31.647450834687284,61.04216366799455,0.0,26.666666666666668,9.230769230769232,46.64434070454886
4198.912318778261,0,1,4198.912318778261,4198.912318778261,1000.0,1000.0,1000.0,0.0,0,0,0,0,0,0,0.0,4198.912318778261,0.0,0.0,0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,47.0
5031.983419456709,6,6,1369.6335805113235,359.4839709051064,99.34529436589621,54.41406410968527,176.39021928335782,1.19237276832041,2,0,0,0,2,4,2499.4365105735824,2156.9038254306383,2488.289691890002,130.93087852486516,0,13.816818339693885,100.0,97.61525446335918,13.956415818973769,100.0,10.0,22.05128205128205,3.076923076923077,57.14762548193355
5037.937698946697,2,2,1971.3754257079813,1971.258085305862,68.11680720414134,64.93859912434822,71.29501528393448,0.3969878389758866,0,0,0,0,0,2,1095.4215283349715,3942.516170611724,10.101006598462334,125.84432807249826,0,3.834568611445717,100.0,99.20602432204822,2.268501937005066,100.0,20.0,41.53846153846154,0.0,52.52016342675009
5035.611544948655,10,10,640.8181754118411,237.7664603493444,101.48434607341744,58.164892581897156,166.70348915472874,1.9858561191105466,6,0,1,0,2,8,2530.4450788112476,2377.6646034934442,1335.7586552593405,96.64511703828224,2,52.2532927658098,52.915583957988645,100.0,60.63346353777456,74.42340640736866,8.333333333333332,38.46153846153847,24.615384615384617,59.49731052149634
5033.554157080046,7,7,536.8665132807836,220.29704028965747,65.99652586833035,53.39331849025768,88.96412280872404,1.3906674650860784,6,0,0,0,0,7,3491.4748750524445,1542.0792820276024,200.88024616561566,160.19593999919655,1,29.579490250331077,48.5516897241376,100.0,37.946671229063305,56.35215797908694,0.0,20.10989010989011,16.923076923076923,45.228792754840555
4969.324617509295,0,1,4969.324617509295,4969.324617509295,1000.0,1000.0,1000.0,0.0,0,0,0,0,0,0,0.0,4969.324617509295,0.0,0.0,0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,50.0
5032.385088733066,4,4,936.1267855891863,442.933240809493,60.08917752392912,52.96722117894428,70.29564135345763,0.7948517312308911,2,0,0,0,0,4,3260.6521254950926,1771.732963237972,54.42745576262405,378.56980329795863,1,19.21096819704189,99.0090561135133,100.0,20.256295607033664,86.03155854911871,10.0,29.230769230769234,10.76923076923077,54.41224186787418
5033.521275019614,6,6,1170.478973851593,457.37917655537103,80.44304817856109,53.80775251978436,119.17569782246387,1.1920084712419576,4,0,0,0,0,6,2289.2462156873876,2744.275059332226,667.1973377064996,102.36724078979489,1,25.353878735545994,100.0,100.0,29.66861983566833,100.0,0.0,25.897435897435894,13.846153846153847,61.15712328107822
5040.431719560494,9,9,1124.4371744915086,362.4710828952797,141.09446013766507,60.52268834470158,197.9203206626899,1.7855613369532493,4,0,0,0,5,4,1283.6497501504086,3262.2397460575176,2253.8221901643215,84.21468601177429,1,31.098312834435575,100.0,100.0,33.06035049687571,100.0,10.0,39.05982905982906,13.846153846153847,62.716081120152054
4816.582100084673,0,1,4816.582100084673,4816.582100084673,1000.0,1000.0,1000.0,0.0,0,0,0,0,0,0,0.0,4816.582100084673,0.0,0.0,0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,50.0
5026.846815949605,7,7,568.3630307653473,219.60950942308,89.97504738007817,54.93684177366097,165.33930489367043,1.3925230380583327,4,0,0,0,1,6,3255.7529970882656,1537.26656596156,1135.1259366323468,150.73667717629527,0,18.048165530993586,50.80144097303501,97.21495392388333,22.242988788904757,58.38775626384395,0.0,27.252747252747255,6.153846153846154,41.84390798463725
5032.755904389931,7,7,1337.1844547967396,372.17505767008345,106.79948589731087,62.30531124073059,207.7750938587853,1.3908880408632769,4,0,0,0,1,6,2256.3878776294414,2776.368026760487,1968.572352995183,167.22926921230712,0,18.041877080243374,100.0,97.21822391827345,22.23364594779015,100.0,10.0,27.252747252747255,6.153846153846154,59.34362061079988
5656.421505778644,0,1,5656.421505778644,5656.421505778644,1000.0,1000.0,1000.0,0.0,0,0,0,0,0,0,0.0,5656.421505778644,0.0,0.0,0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,50.0
5032.713562341176,8,8,841.0303685370508,234.0641538775689,65.06421791926493,52.474910021689716,90.6845712121393,1.5895997061828546,6,0,1,0,0,8,3210.200331320624,1872.5132310205513,201.35692918515252,148.18983654327255,1,39.19076810070329,83.2878834669322,96.8208005876343,49.79771260675916,81.03553431607739,18.333333333333332,25.769230769230766,16.923076923076923,58.2349587695845
5033.543671112388,7,7,1039.5974544557664,411.1394539971103,90.0867444524347,52.69222673597457,166.92888013364498,1.3906703621492638,4,0,0,0,2,5,1954.4314577425716,2877.9761779797723,2314.7690869290095,118.43118612721271,0,18.041039854420244,100.0,97.21865927570147,22.23240206942436,100.0,20.0,16.263736263736263,6.153846153846154,56.29400716112489
5039.968756633163,6,6,1143.7671453533615,503.499320733434,106.02778345668371,62.762036085464885,190.1564161945364,1.190483570379941,2,0,0,0,1,5,1739.1453720805505,3020.995924400604,1719.898964464457,145.93245137998727,0,13.809552193769004,99.55479609666867,97.61903285924012,13.945620402171091,100.0,0.0,34.87179487179487,3.076923076923077,55.19819655790012
5032.515992180336,6,6,871.0005352199122,256.30288468662565,90.70329632380306,52.81762637974898,186.00829006798125,1.1922465838803031,2,0,1,0,1,5,3478.2122196994096,1537.8173081197538,2165.2220783125454,119.74458735745503,1,30.739409938001167,68.16670489666039,97.61550683223939,33.24140905074459,78.57093312292419,8.333333333333332,38.717948717948715,10.76923076923077,49.23961369487265
5034.0704988278,5,5,857.3575874329744,534.9650637052717,85.05137513278603,55.241992802482635,180.7830596791061,0.9932320179394123,2,0,0,0,1,4,2085.0331182587315,2674.825318526359,2314.792994622657,253.4013874815183,0,11.897046222843894,100.0,98.01353596412117,12.8184686739395,92.82151007588307,10.0,30.76923076923077,3.076923076923077,51.14356969354078
2993.7286317641883,2,2,1375.158062344859,1085.6926450995543,232.82226017882934,216.89740574856026,248.74711460909842,0.6680632234931095,0,0,0,0,2,0,0.0,2993.7286317641874,253.6009886252607,81.56636754998671,0,4.877166244204267,100.0,98.66387355301379,3.8175041342463403,100.0,0.0,41.53846153846154,0.0,48.72302313758111
5030.326775744069,5,5,607.9425341796243,297.18359291098614,69.40961839719407,51.44707800459377,89.36717480020612,0.9939712115939858,2,0,0,0,0,5,3544.408811189135,1485.9179645549307,206.55265598797627,152.30361730102385,0,11.899889275361485,57.71018101283031,98.01205757681203,12.82269263767992,60.341741806040694,0.0,30.76923076923077,3.076923076923077,38.938182245912444
5033.482919827783,9,9,669.6588433028807,218.99117210533217,107.03797033627495,53.03645500568007,224.364717327074,1.788026331538228,6,0,0,0,2,7,2695.7448976491373,2170.6645142004636,3242.9596029251607,178.85533198271074,0,24.184716659762415,66.08674277560257,96.42394733692355,31.645864751647018,70.92286353949856,10.0,26.666666666666668,9.230769230769232,52.28159014545595
5032.630951194976,4,4,970.2691371098458,359.6687276565063,55.87844137218768,54.24536257525015,58.62199740873678,0.7948128998114233,2,0,1,0,0,4,3643.9560405689517,1438.6749106260252,2.918662619902283,349.3305338113438,0,17.67235730696701,92.51922407927471,90.41037420037715,22.398930856065277,83.86694128233673,18.333333333333332,25.384615384615383,3.076923076923077,50.80310405555921
4443.2326647553045,0,1,4443.2326647553045,4443.2326647553045,1000.0,1000.0,1000.0,0.0,0,0,0,0,0,0,0.0,4443.2326647553045,0.0,0.0,0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,50.0
5032.987206702335,8,8,1138.2701447640327,342.53267586776735,104.64115758083024,51.901478030494296,175.82337297155055,1.589513279379401,4,0,0,0,2,6,2091.9404291858764,2740.261406942139,1892.996264926197,115.2871709680301,1,29.19043568992077,100.0,100.0,31.940075882168006,100.0,10.0,25.769230769230766,13.846153846153847,63.25334217247415
